0,ArcFace,53.83110046386719,53.986152013142906,54.08835411071777
1,bvlc_alexnet,2.8667449951171875,2.904351552327474,2.95257568359375
2,bvlc_caffenet,3.4465789794921875,3.493992487589518,3.547191619873047
3,bvlc_googlenet,14.381885528564453,14.446155230204264,14.518260955810547
4,bvlc_rcnn_ilsvrc13,3.4346580505371094,3.460510571797689,3.5779476165771484
5,DenseNet-121,58.77804756164551,58.92681280771891,59.23032760620117
6,DUC,359.71951484680176,365.13535181681317,369.9967861175537
8,inception_v1,14.410734176635742,14.471141497294107,14.534473419189453
10,MNIST,0.32067298889160156,0.32978057861328125,0.3783702850341797
11,MobileNet-v2,20.63584327697754,20.673712094624836,20.71833610534668
12,ResNet018-v1,11.461973190307617,11.486442883809408,11.557579040527344
13,ResNet018-v2,13.872146606445312,13.887953758239746,13.916492462158203
14,ResNet034-v1,19.025564193725586,19.057806332906086,19.112586975097656
15,ResNet034-v2,21.394968032836914,21.425755818684895,21.457195281982422
16,ResNet050-v1,38.558006286621094,38.87666861216227,39.02935981750488
17,ResNet050-v2,40.94552993774414,41.254496574401855,41.54014587402344
18,ResNet101-v1,65.07682800292969,65.24241765340169,65.37461280822754
19,ResNet101-v2,65.7649040222168,65.9989595413208,66.24031066894531
20,ResNet152-v1,94.03443336486816,94.359024365743,94.69056129455566
21,ResNet152-v2,92.69261360168457,92.97703901926677,93.23358535766602
22,Shufflenet,8.239984512329102,8.369755744934082,8.477926254272461
23,Squeezenet-v1.1,7.10606575012207,7.1409304936726885,7.162809371948242
24,Tiny_YOLO-v2,24.278640747070312,24.309277534484863,24.346351623535156
25,VGG16-BN,58.88628959655762,58.95448525746664,59.03172492980957
26,VGG16,49.05533790588379,49.11682605743408,49.19314384460449
27,VGG19-BN,68.45974922180176,68.5666561126709,68.6948299407959
28,VGG19,57.92951583862305,57.977024714152016,58.064937591552734
29,zfnet512,8.812904357910156,8.915400505065918,8.995532989501953
