0,ArcFace,9.784221649169922,9.817131360371908,9.87553596496582
1,BVLC_AlexNet,1.02996826171875,1.0476350784301758,1.112222671508789
2,BVLC_CaffeNet,1.0120868682861328,1.032559076944987,1.0519027709960938
3,BVLC_GoogleNet,4.019975662231445,4.059847195943196,4.134654998779297
4,BVLC_RCNN_ILSVRC13,0.9908676147460938,1.0078668594360352,1.0302066802978516
5,DenseNet-121,9.154081344604492,9.390918413798014,11.594057083129883
6,DUC,25.227069854736328,25.25338331858317,25.310754776000977
7,Emotion-FerPlus,1.0023117065429688,1.0356823603312175,1.1034011840820312
8,Inception-v1,3.954648971557617,4.032500584920247,4.09388542175293
9,Inception-v2,5.569934844970703,5.672534306844075,5.845546722412109
10,MNIST,0.3108978271484375,0.3204822540283203,0.3407001495361328
11,MobileNet-v2,2.2401809692382812,2.2594372431437173,2.290964126586914
12,ResNet018-v1,1.8417835235595703,1.8533388773600261,1.8935203552246094
13,ResNet018-v2,1.9087791442871094,1.9266843795776367,1.9516944885253906
14,ResNet034-v1,3.2227039337158203,3.235809008280436,3.2732486724853516
15,ResNet034-v2,3.2896995544433594,3.30509344736735,3.350496292114258
16,ResNet050-v1,4.374504089355469,4.409948984781901,4.463434219360352
17,ResNet050-v2,4.612207412719727,4.634706179300944,4.653692245483398
18,ResNet101-v1,8.388280868530273,8.416096369425455,8.445262908935547
19,ResNet101-v2,8.452415466308594,8.477727572123209,8.524179458618164
20,ResNet152-v1,12.178659439086914,12.249390284220377,12.346029281616211
21,ResNet152-v2,12.025117874145508,12.055110931396484,12.085914611816406
22,Shufflenet,2.7027130126953125,2.7960379918416343,2.951383590698242
23,Squeezenet-v1.1,1.2378692626953125,1.2589693069458008,1.3027191162109375
24,Tiny_YOLO-v2,1.760244369506836,1.7760197321573894,1.8260478973388672
25,VGG16-BN,3.8955211639404297,3.9102872212727866,3.9408206939697266
26,VGG16,3.4818649291992188,3.5097599029541016,3.5943984985351562
27,VGG19-BN,4.63557243347168,4.650306701660156,4.71043586730957
28,VGG19,4.177093505859375,4.195682207743327,4.222869873046875
29,Zfnet512,1.4576911926269531,1.4754215876261394,1.5094280242919922

