1,ArcFace,16,31.008005142211914,31.122406323750813,31.641006469726562
2,bvlc_alexnet,16,1.8756389617919922,1.8884817759195964,1.9106864929199219
3,bvlc_caffenet,16,2.252817153930664,2.294818560282389,2.355813980102539
4,bvlc_googlenet,16,8.518695831298828,8.5968017578125,8.685111999511719
5,bvlc_rcnn_ilsvrc13,16,2.2323131561279297,2.2673845291137695,2.298593521118164
6,DenseNet-121,16,34.012794494628906,34.122657775878906,34.26313400268555
7,DUC,16,2189.5251274108887,2193.1952635447183,2198.374032974243
9,inception_v1,16,8.518695831298828,8.59081745147705,8.687973022460938
11,MNIST,16,0.3094673156738281,0.3181854883829753,0.3330707550048828
12,MobileNet-v2,16,11.522531509399414,11.67762279510498,11.81650161743164
13,ResNet018-v1,16,6.656408309936523,6.748239199320476,6.903886795043945
14,ResNet018-v2,16,7.850170135498047,7.94683297475179,8.128166198730469
15,ResNet034-v1,16,11.142730712890625,11.27161979675293,11.360406875610352
16,ResNet034-v2,16,12.214422225952148,12.403949101765951,12.541532516479492
17,ResNet050-v1,16,21.01421356201172,21.221192677815754,21.325111389160156
18,ResNet050-v2,16,22.125244140625,22.358520825703938,22.439956665039062
19,ResNet101-v1,16,36.07749938964844,36.21350129445394,36.448001861572266
20,ResNet101-v2,16,36.34023666381836,36.525726318359375,36.737680435180664
21,ResNet152-v1,16,51.91659927368164,52.12268034617106,52.31642723083496
22,ResNet152-v2,16,51.06925964355469,51.2619415918986,51.567792892456055
23,Shufflenet,16,5.845785140991211,6.004794438680013,6.178140640258789
24,Squeezenet-v1.1,16,4.169940948486328,4.219762484232585,4.3544769287109375
25,Tiny_YOLO-v2,16,14.098644256591797,14.181661605834961,14.302492141723633
26,VGG16-BN,16,31.21352195739746,31.278284390767414,31.410932540893555
27,VGG16,16,26.209592819213867,26.266153653462727,26.392459869384766
28,VGG19-BN,16,36.383867263793945,36.449877421061196,36.6213321685791
29,VGG19,16,30.937671661376953,30.983575185139973,31.152963638305664
30,zfnet512,16,5.2814483642578125,5.366174379984538,5.486249923706055
