1,ArcFace,32,377.9001235961914,378.33364804585773,378.8332939147949
2,bvlc_alexnet,32,0.018749237060546875,0.018749237060546875,0.018749237060546875
6,DenseNet-121,32,504.2734146118164,505.02086480458576,505.8262348175049
12,MobileNet-v2,32,577.5961875915527,579.3328126271566,580.9769630432129
13,ResNet018-v1,32,81.32624626159668,81.43292268117268,81.58755302429199
14,ResNet018-v2,32,87.03231811523438,87.2013012568156,87.3708724975586
15,ResNet034-v1,32,137.24732398986816,137.51370112101236,137.64572143554688
16,ResNet034-v2,32,143.01586151123047,143.27013492584229,143.44024658203125
17,ResNet050-v1,32,254.8527717590332,255.3814967473348,255.6767463684082
18,ResNet050-v2,32,253.2787322998047,253.6410411198934,254.02426719665527
19,ResNet101-v1,32,434.7984790802002,435.56633790334064,439.2859935760498
20,ResNet101-v2,32,420.79877853393555,421.41637802124023,422.0776557922363
21,ResNet152-v1,32,631.6947937011719,632.513173421224,634.1674327850342
22,ResNet152-v2,32,601.7427444458008,602.3906946182251,603.3611297607422
23,Shufflenet,32,137.97640800476074,138.30626010894775,138.61083984375
24,Squeezenet-v1.1,32,49.05056953430176,49.222517013549805,49.91602897644043
26,VGG16-BN,32,449.4209289550781,450.7894992828369,451.4596462249756
27,VGG16,32,383.52155685424805,383.8373899459839,384.3650817871094
28,VGG19-BN,32,520.5819606781006,521.4954535166422,522.5121974945068
29,VGG19,32,447.87073135375977,448.304804166158,448.8558769226074
