1,ArcFace,32,69.17071342468262,69.39844290415446,70.20187377929688
2,bvlc_alexnet,32,0.003488302230834961,0.003488302230834961,0.003488302230834961
3,bvlc_caffenet,32,0.004436969757080078,0.004436969757080078,0.004436969757080078
4,bvlc_googlenet,32,0.016475915908813477,0.016475915908813477,0.016475915908813477
5,bvlc_rcnn_ilsvrc13,32,0.004487037658691406,0.004487037658691406,0.004487037658691406
6,DenseNet-121,32,74.08547401428223,74.29978847503662,74.59688186645508
7,DUC,32,4878.897905349731,4883.6612939834595,4888.155937194824
9,inception_v1,32,0.016283512115478516,0.016283512115478516,0.016283512115478516
11,mnist,32,0.0001697540283203125,0.0001697540283203125,0.0001697540283203125
12,MobileNet-v2,32,24.445295333862305,24.552241961161297,24.791955947875977
13,ResNet018-v1,32,15.538215637207031,15.642587343851725,15.885591506958008
14,ResNet018-v2,32,17.77482032775879,17.857154210408527,18.05257797241211
15,ResNet034-v1,32,25.521039962768555,25.627891222635906,25.884151458740234
16,ResNet034-v2,32,27.71282196044922,27.86707083384196,28.202056884765625
17,ResNet050-v1,32,46.414852142333984,46.51918411254883,46.833038330078125
18,ResNet050-v2,32,47.63150215148926,47.710275650024414,47.87421226501465
19,ResNet101-v1,32,75.5167007446289,75.62207380930583,75.81543922424316
20,ResNet101-v2,32,74.65052604675293,74.73359902699788,74.91922378540039
21,ResNet152-v1,32,108.4744930267334,108.63687992095947,109.80653762817383
22,ResNet152-v2,32,104.78711128234863,104.95768388112386,106.24504089355469
23,Shufflenet,32,8.800268173217773,8.961089452107748,9.15217399597168
24,Squeezenet-v1.1,32,8.281707763671875,8.378847440083822,8.550405502319336
25,Tiny_YOLO-v2,32,26.363134384155273,26.432617505391438,26.561260223388672
26,VGG16-BN,32,74.17726516723633,74.32724634806316,74.85842704772949
27,VGG16,32,64.08834457397461,64.26098346710205,64.8500919342041
28,VGG19-BN,32,85.23392677307129,85.39952437082927,86.40074729919434
29,VGG19,32,74.26166534423828,74.4053602218628,75.09207725524902
30,zfnet512,32,0.011007547378540039,0.011007547378540039,0.011007547378540039
