0,ArcFace,30.107831954956055
5,DenseNet-121,33.14661979675293
6,DUC,190.88916778564453
11,MobileNet-v2,11.350846290588379
12,ResNet018-v1,6.710219383239746
13,ResNet018-v2,7.890558242797852
14,ResNet034-v1,11.031770706176758
15,ResNet034-v2,12.172341346740723
16,ResNet050-v1,20.827651023864746
17,ResNet050-v2,22.091054916381836
18,ResNet101-v1,35.4686975479126
19,ResNet101-v2,35.82289218902588
20,ResNet152-v1,51.08523368835449
21,ResNet152-v2,50.38018226623535
23,Squeezenet-v1.1,4.19154167175293
25,VGG16-BN,31.1795711517334
26,VGG16,26.151466369628906
