1,ArcFace,1,9.307861328125,9.431234995524088,9.634733200073242
2,BVLC_AlexNet,1,1.1289119720458984,1.1912981669108074,1.3003349304199219
3,BVLC_CaffeNet,1,1.0998249053955078,1.1773983637491863,1.3082027435302734
4,BVLC_GoogleNet,1,2.9976367950439453,3.1250953674316406,3.4096240997314453
5,BVLC_RCNN_ILSVRC13,1,1.0704994201660156,1.1549313863118489,1.2726783752441406
6,DenseNet-121,1,8.243322372436523,8.412869771321615,8.720874786376953
7,DUC,1,167.35601425170898,167.50677426656088,167.8473949432373
8,Emotion-FerPlus,1,1.163482666015625,1.2269020080566406,1.3523101806640625
9,Inception-v1,1,3.0057430267333984,3.1360785166422525,3.4668445587158203
10,Inception-v2,1,4.822492599487305,5.013799667358398,5.5370330810546875
11,MNIST,1,0.21219253540039062,0.21993319193522134,0.244140625
12,MobileNet-v2,1,1.9710063934326172,2.1540164947509766,2.476930618286133
13,ResNet018-v1,1,1.8429756164550781,1.907960573832194,2.224445343017578
14,ResNet018-v2,1,1.917123794555664,2.012761433919271,2.1839141845703125
15,ResNet034-v1,1,3.2091140747070312,3.3051172892252603,3.5698413848876953
16,ResNet034-v2,1,3.3066272735595703,3.4464438756306968,3.7539005279541016
17,ResNet050-v1,1,4.059314727783203,4.201642672220866,4.491567611694336
18,ResNet050-v2,1,4.288434982299805,4.368042945861816,4.67228889465332
19,ResNet101-v1,1,7.688045501708984,7.8029632568359375,8.003711700439453
20,ResNet101-v2,1,7.730245590209961,7.875474294026692,8.115530014038086
21,ResNet152-v1,1,11.127948760986328,11.228124300638834,11.440515518188477
22,ResNet152-v2,1,11.028051376342773,11.166087786356607,11.354684829711914
23,Shufflenet,1,2.664327621459961,2.8864622116088867,3.2160282135009766
24,Squeezenet-v1.1,1,1.0342597961425781,1.1943419774373372,1.4891624450683594
25,Tiny_YOLO-v2,1,1.8546581268310547,1.9667307535807292,2.110004425048828
26,VGG16-BN,1,4.853010177612305,4.918527603149414,5.0983428955078125
27,VGG16,1,4.482030868530273,4.536183675130208,4.710674285888672
28,VGG19-BN,1,5.752801895141602,5.846611658732097,6.041526794433594
29,VGG19,1,5.337238311767578,5.388132731119792,5.599260330200195
30,Zfnet512,1,1.6808509826660156,1.7482360204060872,1.8868446350097656
